TYPE,RC,Site,MRBTS_Id,MRBTS_Name,NRBTS_Name,NRBTS_Id,LNBTS_Name,LNBTS_Id,RNC_Name,RNC_Id,WBTS_Name,WBTS_Id,BSC_Name,BSC_Id,BCF_Name,BCF_Id,SMOD,BBMOD,RMOD_5G,RMOD_LTE,RMOD_3G,RMOD_2G,RMOD_RFS_SA,TECH_RFS_SA,creation_date
SRAN/LTE,rc7,CO00760,60183,CO00760GUL-60183,,,CO00760L100,2686,RCOR8,360,CO00760U100,5323,BCORO,403162,CO00760G100,391,ASIA,ABIA+ABIA+ABIA,,AHFII-3/AHFII-4/AHFII-5/FRPA-6/AHHB-7/AHHB-8/AHHB-9,FXCB-2,FXCA-1,,,7/23/24
SRAN/LTE,rc7,CO00761,61895,CO00761GU-61895,,,,,RCOR8,360,CO00761U100,5197,BCORO,403162,CO00761G100,187,FSMF,FBBA+FBBA,,,ARCA-3,ARCA-3,,,7/23/24
SRAN/LTE,rc7,CO00761,61896,CO00761L-61896,,,CO00761L200,5252,,,,,,,,,FSMF,FBBA+FBBA,,FXFC-2/FXFC-3,,,,,7/23/24
SRAN/LTE,rc7,CO00761,2537,CO00761L100,,,CO00761L100,2537,,,,,,,,,FSMF,FBBA,,FRIG-3/FRIG-1/FRIG-2,,,,,7/23/24
SRAN/LTE,rc7,CO00762,51634,CO00762GUL-51634,,,CO00762L100,2569,RCOR8,360,CO00762U100,5192,BCORO,403162,CO00762G100,242,ASIA,ABIA+ABIA+ABIA,,AHHB-9/FXFC-3/AHHB-10/FRIG-4/FRIG-5/FRIG-6/FRPA-7/AHHB-8,ARCA-2,ARCA-2,,,7/23/24
SRAN/LTE,rc7,CO00764,50679,CO00764L-50679,,,CO00764L200,3370,,,,,,,,,FSMF,FBBA,,FXFC-1,,,,,7/23/24
SRAN/LTE,rc7,CO00764,50647,CO00764G-50647,,,,,,,,,BCORP,405957,CO00764G100,467,FSMF,,,,,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00764,2602,CO00764L100,,,CO00764L100,2602,,,,,,,,,FSMF,FBBA,,FRIG-2/FRIG-3/FRIG-1,,,,,7/23/24
SRAN/LTE,rc7,CO00765,2941,CO00765L-2941,,,CO00765L100,2941,,,,,,,,,ASIA,ABIA+ABIA,,FRIJ-3/FRPA-4/AHHB-6/AHHB-7/AHHB-8/FXFC-5/FRIJ-1/FRIJ-2,,,,,7/23/24
SRAN/LTE,rc7,CO00765,60477,CO00765GU-60477,,,,,RCOR8,360,CO00765U100,5194,BCORP,405957,CO00765G100,307,FSMF,FBBA+FBBA,,,ARCA-1,ARCA-1,,,7/23/24
SRAN/LTE,rc7,CO00766,50649,CO00766GUL-50649,,,CO00766L100,3006,RCOR8,360,CO00766U100,5195,BCORO,403162,CO00766G100,840,ASIA,ABIA+ABIA+ABIA,,AHHB-7/AHHB-8/AHHB-9/AHFIG-3/AHFIG-4/AHFIG-5/FRPA-6,FXCB-2,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00767,50340,CO00767GUL-50340,,,CO00767L100,4232,RCOR9,374,CO00767U100,5224,BCORP,405957,CO00767G100,1569,ASIA,ABIA+ABIA+ABIA,,FRIJ-4/FRIJ-5/FRIJ-6/FRPA-7/FXFC-3,ARCA-2,ARCA-2,,,7/23/24
SRAN/LTE,rc7,CO00768,50874,CO00768GUL-50874,,,CO00768L100,7580,RCOR9,374,CO00768U100,8008,BCORP,405957,CO00768G100,1285,ASIA,ABIA+ABIA+ABIA,,FXFC-2/ARCA-1/FRIJ-3/FRIJ-4/FRIJ-5/FRPA-6,ARCA-1,ARCA-1,,,7/23/24
SRAN/LTE,rc7,CO00769,50261,CO00769GUL-50261,,,CO00769L100,4107,RCOR9,374,CO00769U100,7115,BCORP,405957,CO00769G100,1139,ASIA,ABIA+ABIA,,FRPA-2/FXCB-1,FXCB-1,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00770,51227,CO00770G-51227,,,,,,,,,BCORP,405957,CO00770G100,1099,FSMF,,,,,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00770,63001,CO00770UL-63001,,,CO00770L100,3001,RCOR9,374,CO00770U100,5562,,,,,ASIA,ABIA+ABIA,,FRPA-2/FXCB-1,FXCB-1,,,,7/23/24
SRAN/LTE,rc7,CO00771,50386,CO00771GUL-50386,,,CO00771L100,922813,RCORC,384,CO00771U100,5225,BCORO,403162,CO00771G100,660,ASIA,ABIA+ABIA+ABIA,,AHFIG-3/AHFIG-4/AHFIG-5/FRPA-6,FXCB-2,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00772,51834,CO00772GUL-51834,,,CO00772L100,2601,RCOR8,360,CO00772U100,5377,BCORO,403162,CO00772G100,1914,ASIB,ABIA+ABIA+ABIO,,AHFIB-3/AHFIB-4/AHFIB-5/FRPA-6/AHHB-7/AHHB-8/AHHB-9,FXCB-2,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00772,52105,CO00772UL-52105,,,CO00772L200,30399,RCOR8,360,CO00772U200,8075,,,,,ASIB,ABIA+ABIO,,AHFIG-1/AHHB-2/AHPCA-3,AHPCA-3,,,,7/23/24
SRAN/LTE,rc7,CO00773,60877,CO00773GUL-60877,,,CO00773L100,922806,RCORC,384,CO00773U100,5148,BCORO,403162,CO00773G100,1062,ASIA,ABIA+ABIA+ABIA,,FXCB-4/FXCB-6/AHFIB-1/AHFIB-2/AHFIB-3/FRPA-9,FXCB-4,FXCB-6,,,7/23/24
SRAN/LTE,rc7,CO00774,63005,CO00774L-63005,,,CO00774L100,3005,,,,,,,,,ASIA,ABIA,,FRIJ-1/FRIJ-2/FRIJ-3/FRPA-4,,,,,7/23/24
SRAN/LTE,rc7,CO00774,63853,CO00774GUL-63853,,,CO00774L200,30452,RCOR6,344,CO00774U100,5852,BCORO,403162,CO00774G100,229,ASIA,ABIA+ABIA,,FXCB-1/FXCB-2,FXCB-1,FXCB-2,,,7/23/24
SRAN/LTE,rc7,CO00775,51381,CO00775GUL-51381,,,CO00775L100,9016,RSAN3,373,CO00775U100,2478,BCRR9,403173,CO00775G100,274,ASIA,ABIA+ABIA,,ARCA-1/FRPA-4/FXFC-2/FXFC-3,ARCA-1,ARCA-1,,,7/23/24
SRAN/LTE,rc7,CO00776,50092,CO00776GUL-50092,,,CO00776L100,3181,RCORC,384,CO00776U100,5196,BCORO,403162,CO00776G100,7,ASIA,ABIA+ABIA+ABIA,,FXCB-2/FRIJ-4/FXFC-3/FRIJ-5/FRIJ-6/FRPA-7/FXCB-1,FXCB-2/FXCB-1,FXCB-2/FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00777,4513,CO00777L-4513,,,CO00777L100,922870,,,,,,,,,ASIA,ABIA,,FRIG-1/FRIG-2/FRIG-3/FRPA-4,,,,,7/23/24
SRAN/LTE,rc7,CO00777,51123,CO00777GUL-51123,,,CO00777L200,1703,RSAN3,373,CO00777U100,7440,BCRR9,403173,CO00777G100,280,FSMF,FBBA+FBBA,,FXFA-3,FXCB-2,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00778,51308,CO00778UL-51308,,,CO00778L100,2847,RCOR9,374,CO00778U100,7018,,,,,ASIB,ABIA+ABIA+ABIO,,AHFIG-2/AHFIG-3/AHFIG-4/FRPA-5/AHHB-6/AHHB-7/AHHB-8,FXCB-1,,,,7/23/24
SRAN/LTE,rc7,CO00779,51647,CO00779GUL-51647,,,CO00779L100,2639,RCOR9,374,CO00779U100,5311,BCORP,405957,CO00779G100,1779,ASIA,ABIA+ABIA+ABIA,,AHFIG-3/AHFIG-4/AHFIG-5/FRPA-6/AHHB-7/AHHB-8/AHHB-9,ARCA-1,ARCA-1,,,7/23/24
SRAN/LTE,rc7,CO00780,51294,CO00780G-51294,,,,,,,,,BCORP,405957,CO00780G100,1342,FSMF,,,,,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00780,63003,CO00780L100,,,CO00780L100,922815,,,,,,,,,ASIA,ABIA,,FRIJ-2/FRIJ-3/FRPA-9/FRIJ-1,,,,,7/23/24
SRAN/LTE,rc7,CO00780,65003,CO00780UL-65003,,,CO00780L200,4158,RCORC,384,CO00780U100,7294,,,,,ASIA,ABIA+ABIA,,FXFC-2,FXCB-1,,,,7/23/24
SRAN/LTE,rc7,CO00782,52077,CO00782GUL-52077,,,CO00782L100,30245,RCORC,384,CO00782U100,8018,BCORO,403162,CO00782G100,2039,ASIB,ABIA+ABIO,,AHPCA-1/AHPCA-2,AHPCA-1/AHPCA-2,AHPCA-1/AHPCA-2,,,7/23/24
SRAN/LTE,rc7,CO00783,52197,CO00783GUL-52197,,,CO00783L100,30546,RCORC,384,CO00783U100,8210,BCORO,403162,CO00783G100,112,ASIB,ABIA+ABIO,,AHPCA-1/AHPCA-2,AHPCA-1/AHPCA-2,AHPCA-1/AHPCA-2,,,7/23/24
SRAN/LTE,rc7,CO00784,50836,CO00784GUL-50836,,,CO00784L100,3167,RCOR9,374,CO00784U100,7159,BCORP,405957,CO00784G100,665,ASIA,ABIA+ABIA,,FRIJ-1/FRIJ-2/FRIJ-3/FRPA-9,FXCB-4,FXCA-5,,,7/23/24
SRAN/LTE,rc7,CO00785,61038,CO00785GUL-61038,,,CO00785L100,2768,RCOR6,344,CO00785U100,5313,BCORO,403162,CO00785G100,1168,ASIB,ABIA+ABIA+ABIO,,AHHB-6/AHHB-7/AHHB-8/ARCA-1/AHFIG-2/AHFIG-3/AHFIG-4/FRPA-5,ARCA-1,ARCA-1,,,7/23/24
SRAN/LTE,rc7,CO00788,50312,CO00788GL-50312,,,CO00788L100,3081,,,,,BCORP,405957,CO00788G100,76,ASIA,ABIA+ABIA,,FRIJ-1/FRIJ-2/FRIJ-3/FRPA-9,,FXCB-4,,,7/23/24
SRAN/LTE,rc7,CO00788,60312,CO00788UL-60312,,,CO00788L200,6932,RCORC,384,CO00788U100,7059,,,,,ASIA,ABIA+ABIA,,FXCB-1/FXFC-2,FXCB-1,,,,7/23/24
SRAN/LTE,rc7,CO00789,52138,CO00789G-52138,,,,,,,,,BCORP,405957,CO00789G100,2444,FSMF,FBBA+FBBA,,,,AHPCA-1,,,7/23/24
SRAN/LTE,rc7,CO00790,60124,CO00790GUL-60124,,,CO00790L100,2759,RCORC,384,CO00790U100,7087,BCORO,403162,CO00790G100,343,ASIB,ABIA+ABIA+ABIO,,AHFIG-3/AHFIG-4/AHFIG-5/FRPA-6/AHHB-7/AHHB-8/AHHB-9,FXCB-2,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00791,51533,CO00791GUL-51533,,,CO00791L200,7529,RCORC,384,CO00791U100,3063,BCORP,405957,CO00791G100,1590,FSMF,FBBA+FBBA,,FXCB-1/FXCB-2,FXCB-1/FXCB-2,FXCB-1/FXCB-2,,,7/23/24
SRAN/LTE,rc7,CO00791,50367,CO00791L100,,,CO00791L100,4249,,,,,,,,,ASIA,ABIA,,FRIJ-1/FRIJ-2/FRIJ-3/FRPA-4,,,,,7/23/24
SRAN/LTE,rc7,CO00792,60248,CO00792GU-60248,,,,,RCOR8,360,CO00792U100,5632,BCORO,403162,CO00792G100,523,FSMF,FBBA+FBBA,,,FXCA-1,FXCA-2,,,7/23/24
SRAN/LTE,rc7,CO00792,2582,CO00792L100,,,CO00792L100,2582,,,,,,,,,ASIA,ABIA+ABIA,,AHFIB-1/AHFIB-2/AHFIB-3/FRPA-4/AHHB-5/AHHB-6/AHHB-7,,,,,7/23/24
SRAN/LTE,rc7,CO00793,51452,CO00793GUL-51452,,,CO00793L200,30411,RCOR9,374,CO00793U100,5871,BCORP,405957,CO00793G100,752,FSMF,FBBA+FBBA,,FXCB-1/FXCB-2,FXCB-2,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00793,50313,CO00793L100,,,CO00793L100,4163,,,,,,,,,ASIA,ABIA,,FRIJ-1/FRIJ-2/FRIJ-3/FRPA-4,,,,,7/23/24
SRAN/LTE,rc7,CO00797,50981,CO00797L-50981,,,CO00797L200,8327,,,,,,,,,FSMF,FBBA+FBBA,,FXFC-1,,,,,7/23/24
SRAN/LTE,rc7,CO00797,52047,CO00797UL-52047,,,CO00797L300,30177,RCORC,384,CO00797U100,8483,,,,,FSMF,FBBA+FBBA,,FXCB-1,FXCB-1,,,,7/23/24
SRAN/LTE,rc7,CO00797,2856,CO00797L100,,,CO00797L100,922817,,,,,,,,,FSMF,FBBC,,FRPA-1,,,,,7/23/24
SRAN/LTE,rc7,CO00797,51143,CO00797G-51143,,,,,,,,,BCORP,405957,CO00797G100,1177,FSMF,,,,,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00798,60656,CO00798GU-60656,,,,,RCORC,384,CO00798U100,5253,BCORO,403162,CO00798G100,858,FSMF,FBBA+FBBA,,,FXCB-3/FXCB-1/FXCB-2,FXCB-1/FXCB-2,,,7/23/24
SRAN/LTE,rc7,CO00798,2764,CO00798L100,,,CO00798L100,2764,,,,,,,,,ASIA,ABIA+ABIA,,AHFIB-1/AHFIB-2/AHFIB-3/FRPA-4/AHHB-5/AHHB-6/AHHB-7,,,,,7/23/24
SRAN/LTE,rc7,CO00799,60296,CO00799GU-60296,,,,,RCOR8,360,CO00799U100,5444,BCORO,403162,CO00799G100,570,FSMF,FBBA+FBBA,,,FXCB-1,FXCA-2,,,7/23/24
SRAN/LTE,rc7,CO00799,2734,CO00799L100,,,CO00799L100,2734,,,,,,,,,ASIA,ABIA+ABIA,,AHFIB-1/AHFIB-2/AHFIB-3/FRPA-4/AHHB-5/AHHB-6/AHHB-7,,,,,7/23/24
SRAN/LTE,rc7,CO00800,51776,CO00800GU-51776,,,,,RCOR8,360,CO00800U100,5474,BCORO,403162,CO00800G100,1858,ASIA,ABIA+ABIA,,,FXCB-2,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00800,52108,CO00800L-52108,,,CO00800L100,2628,,,,,,,,,ASIB,ABIA+ABIO,,AHFIB-1/AHFIG-2/AHFIG-3/AHFIB-4/AHHB-5/AHHB-6/AHHB-7/AHHB-8/FRPA-9,,,,,7/23/24
SRAN/LTE,rc7,CO00802,60648,CO00802GL-60648,,,CO00802L200,5253,,,,,BCORP,405957,CO00802G100,455,FSMF,,,FXFC-2,,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00803,400061,CO00803N-400061,CO00803N100,400061,,,,,,,,,,,ASIB,ABIL,AEUB-1,,,,,,7/23/24
SRAN/LTE,rc7,CO00803,51438,CO00803GUL-51438,,,CO00803L200,4303,RCOR8,360,CO00803U200,35254,BCORO,403162,CO00803G200,1605,FSMF,FBBC+FBBA,,FRIE-2,FXFC-1,FXFC-1,,,7/23/24
SRAN/LTE,rc7,CO00803,51437,CO00803GUL-51437,,,CO00803L100,2681,RCOR8,360,CO00803U100,5254,BCORO,403162,CO00803G100,1601,ASIA,ABIA+ABIA+ABIA,,FRIG-3/FRIG-4/FRIG-5/FRPA-6/AHHB-7/AHHB-8/AHHB-9/FXFC-10/FXFC-11,FXCB-2,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00804,51205,CO00804G-51205,,,,,,,,,BCORP,405957,CO00804G100,1072,FSMF,,,,,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00804,50002,CO00804L-50002,,,CO00804L100,2992,,,,,,,,,ASIA,ABIA,,FRIJ-1/FRIJ-2/FRIJ-3/FRPA-4,,,,,7/23/24
SRAN/LTE,rc7,CO00804,60002,CO00804UL-60002,,,CO00804L200,4184,RCORC,384,CO00804U100,5898,,,,,ASIA,ABIA+ABIA,,FXCB-1/FXFC-2,FXCB-1,,,,7/23/24
SRAN/LTE,rc7,CO00805,50154,CO00805GUL-50154,,,CO00805L100,3049,RSAN3,373,CO00805U100,271,BCRR9,403173,CO00805G100,286,ASIA,ABIA+ABIA,,FXCB-1/FRPA-2,FXCB-1,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00806,51882,CO00806L-51882,,,CO00806L100,2928,,,,,,,,,FSMF,FBBC+FBBA,,FXFC-4/FRIJ-1/FRIJ-2/FRIJ-3,,,,,7/23/24
SRAN/LTE,rc7,CO00806,60666,CO00806GU-60666,,,,,RCORC,384,CO00806U100,5258,BCORO,403162,CO00806G100,912,FSMF,FBBA+FBBA,,,ARCA-1,ARCA-1,,,7/23/24
SRAN/LTE,rc7,CO00807,50646,CO00807GUL-50646,,,CO00807L100,2875,RCOR8,360,CO00807U100,5233,BCORO,403162,CO00807G100,834,ASIB,ABIA+ABIA+ABIO,,AHHB-10/FRPA-11/AHPCA-2/AHFIG-3/AHFIG-4/AHFIG-5/AHFIG-6/AHHB-7/AHHB-8/AHHB-9,ARCA-1/AHPCA-2,ARCA-1,,,7/23/24
SRAN/LTE,rc7,CO00810,51503,CO00810GUL-51503,,,CO00810L200,9983,RCORC,384,CO00810U100,5851,BCORP,405957,CO00810G100,1518,FSMF,FBBA+FBBA,,FXCB-1/FXCB-2,FXCB-2,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00810,50334,CO00810L100,,,CO00810L100,4201,,,,,,,,,ASIA,ABIA,,FRIJ-1/FRIJ-2/FRIJ-3/FRPA-4,,,,,7/23/24
SRAN/LTE,rc7,CO00812,2920,CO00812L100,,,CO00812L100,2920,,,,,,,,,FSMF,FBBC,,FRPA-1,,,,,7/23/24
SRAN/LTE,rc7,CO00812,60901,CO00812G-60901,,,,,,,,,BCORP,405957,CO00812G100,785,FSMF,,,,,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00815,50912,CO00815GUL-50912,,,CO00815L100,6188,RCOR9,374,CO00815U100,5292,BCORP,405957,CO00815G100,797,ASIA,ABIA+ABIA+ABIA,,FRIJ-1/FRIJ-2/FRIJ-3/ARCA-4/FRPA-6,ARCA-4,ARCA-4,,,7/23/24
SRAN/LTE,rc7,CO00817,60959,CO00817GUL-60959,,,CO00817L100,2688,RCOR8,360,CO00817U100,5230,BCORO,403162,CO00817G100,1117,ASIB,ABIA+ABIA+ABIO,,AHHB-10/AHHB-11/FRIG-3/FRIG-4/FRIG-5/FRPA-6/AHHB-9/FXFC-7/FXFC-8,ARCA-1,ARCA-1,,,7/23/24
SRAN/LTE,rc7,CO00819,50222,CO00819L-50222,,,CO00819L100,1436,,,,,,,,,FSMF,FBBA+FBBA,,FXFC-1/FXFC-2,,,,,7/23/24
SRAN/LTE,rc7,CO00819,61063,CO00819G-61063,,,,,,,,,BCORP,405957,CO00819G100,950,FSMF,,,,,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00822,60982,CO00822GL-60982,,,CO00822L200,5280,,,,,BCORP,405957,CO00822G100,875,FSMF,,,FXFC-2,,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00822,2913,CO00822L100,,,CO00822L100,2913,,,,,,,,,FSMF,FBBC+FBBC,,FRPA-4/FRIJ-1/FRIJ-2/FRIJ-3,,,,,7/23/24
SRAN/LTE,rc7,CO00824,2848,CO00824L100,,,CO00824L100,2848,,,,,,,,,FSMF,FBBC,,FRIG-1/FRIG-2/FRIG-3,,,,,7/23/24
SRAN/LTE,rc7,CO00824,60799,CO00824GL-60799,,,CO00824L200,5736,,,,,BCORO,403162,CO00824G100,966,FSMF,,,FXFC-2,,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00825,52099,CO00825UL-52099,,,CO00825L100,2806,RCOR9,374,CO00825U100,3203,,,,,ASIA,ABIA+ABIA+ABIA,,FRIG-4/FRPA-5/AHHB-7/AHHB-8/AHHB-9/FXFC-6/FRIG-2/FRIG-3,FXCB-1,,,,7/23/24
SRAN/LTE,rc7,CO00826,51821,CO00826GU-51821,,,,,RCOR8,360,CO00826U100,5287,BCORO,403162,CO00826G100,669,FSMF,FBBA+FBBA,,,FXCB-1,FXCB-2,,,7/23/24
SRAN/LTE,rc7,CO00826,2572,CO00826L100,,,CO00826L100,2572,,,,,,,,,ASIA,ABIA+ABIA,,FRIG-1/FRIG-2/FRIG-3/FRPA-4/FXFC-5,,,,,7/23/24
SRAN/LTE,rc7,CO00828,51301,CO00828GUL-51301,,,CO00828L100,9224,RCORC,384,CO00828U100,5315,BCORP,405957,CO00828G100,2167,ASIA,ABIA+ABIA+ABIA,,FXCB-1/AHFIG-2/AHFIG-3/AHFIG-4/FRPA-5,FXCB-1,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00829,60765,CO00829GL-60765,,,CO00829L200,4550,,,,,BCORP,405957,CO00829G100,593,FSMF,,,FXFC-2,,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00829,2988,CO00829L100,,,CO00829L100,2988,,,,,,,,,ASIA,ABIA,,FRPA-4/FRIJ-1/FRIJ-2/FRIJ-3,,,,,7/23/24
SRAN/LTE,rc7,CO00831,60930,CO00831GUL-60930,,,CO00831L100,2784,RCORC,384,CO00831U100,5291,BCORO,403162,CO00831G100,1098,ASIA,ABIA+ABIA+ABIA,,AHFIG-1/AHFIG-2/AHFIG-3/FRPA-4/AHHB-5/AHHB-6/AHHB-7,ARCA-10,ARCA-10/FXCB-9,,,7/23/24
SRAN/LTE,rc7,CO00832,51206,CO00832G-51206,,,,,,,,,BCORP,405957,CO00832G100,1078,FSMF,,,,,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00832,50046,CO00832UL-50046,,,CO00832L100,3025,RCORC,384,CO00832U100,9118,,,,,ASIA,ABIA+ABIA,,FRPA-2/FXCB-1,FXCB-1,,,,7/23/24
SRAN/LTE,rc7,CO00835,60840,CO00835GUL-60840,,,CO00835L100,2522,RCOR8,360,CO00835U100,5317,BCORO,403162,CO00835G100,175,ASIA,ABIA+ABIA+ABIA,,FRIG-3/FRPA-5/AHHB(*)-4/FXFC-8/AHHB(*)-6/FXFC-9/AHHB(*)-7/FRIG-1/FRIG-2,ARCA-10,ARCA-10,,,7/23/24
SRAN/LTE,rc7,CO00836,50748,CO00836UL-50748,,,CO00836L100,2896,RCORC,384,CO00836U100,8133,,,,,ASIB,ABIA+ABIO,,AHFIG-1/AHFIG-2/AHFIG-3/AHPCA-4/AHPCA-5/AHHB-6/AHHB-7/AHHB-8,AHPCA-4/AHPCA-5,,,,7/23/24
SRAN/LTE,rc7,CO00837,52019,CO00837UL-52019,,,CO00837L100,2577,RCOR8,360,CO00837U100,3021,,,,,ASIA,ABIA+ABIA+ABIA,,AHHB-7/AHHB-8/AHFIG-2/AHFIG-3/AHFIG-4/FRPA-5/AHHB-6,FXCB-1,,,,7/23/24
SRAN/LTE,rc7,CO00838,61861,CO00838GUL-61861,,,CO00838L100,2512,RCOR8,360,CO00838U100,5388,BCORO,403162,CO00838G100,181,ASIB,ABIA+ABIA+ABIO,,AHPCA-8/AHFIG-1/AHFIG-2/AHFIG-3/AHPCA-4/AHHB-5/AHHB-6/AHHB-7,AHPCA-4/AHPCA-8,AHPCA-8/AHPCA-4,,,7/23/24
SRAN/LTE,rc7,CO00839,51144,CO00839G-51144,,,,,,,,,BCORP,405957,CO00839G100,1456,FSMF,,,,,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00839,3045,CO00839L100,,,CO00839L100,3045,,,,,,,,,ASIA,ABIA,,FRIJ-1/FRIJ-2/FRIJ-3/FRPA-4,,,,,7/23/24
SRAN/LTE,rc7,CO00839,60152,CO00839UL-60152,,,CO00839L200,6939,RCORC,384,CO00839U100,5339,,,,,ASIA,ABIA+ABIA+ABIA,,FXFC-2,FXCB-1,,,,7/23/24
SRAN/LTE,rc7,CO00840,60555,CO00840GUL-60555,,,CO00840L100,2707,RCOR8,360,CO00840U100,5365,BCORO,403162,CO00840G100,755,ASIB,ABIA+ABIA+ABIO,,AHFIG-3/AHFIG-4/AHFIG-5/FRPA-6/AHHB-7/AHHB-8/AHHB-9,FXCB-2,FXCA-1,,,7/23/24
SRAN/LTE,rc7,CO00842,51375,CO00842UL-51375,,,CO00842L100,2915,RCORC,384,CO00842U100,5642,,,,,ASIA,ABIA+ABIA+ABIA,,FRIG-2/FRIG-3/FRIG-4/FRPA-5/AHHB-6/AHHB-7/AHHB-8,FXCA-1,,,,7/23/24
SRAN/LTE,rc7,CO00843,60643,CO00843L-60643,,,CO00843L200,4069,,,,,,,,,FSMF,FBBA+FBBA,,FXFC-1/FXFC-2,,,,,7/23/24
SRAN/LTE,rc7,CO00843,2633,CO00843L-2633,,,CO00843L100,922875,,,,,,,,,ASIA,ABIA+ABIA,,FRIG-1/FRIG-2/FRIG-3/FRPA-4/AHHB-5/AHHB-6/AHHB-7,,,,,7/23/24
SRAN/LTE,rc7,CO00843,60642,CO00843GUL-60642,,,CO00843L300,30438,RCOR6,344,CO00843U100,5326,BCORO,403162,CO00843G100,827,FSMF,FBBA+FBBA,,FXCB-1/FXCB-2,FXCB-1/FXCB-2,FXCB-1/FXCB-2,,,7/23/24
SRAN/LTE,rc7,CO00844,50828,CO00844L-50828,,,CO00844L200,7155,,,,,,,,,FSMF,FBBA+FBBA,,FXFC-1,,,,,7/23/24
SRAN/LTE,rc7,CO00844,2735,CO00844L100,,,CO00844L100,2735,,,,,,,,,FSMF,FBBC,,FRIG-1/FRIG-2/FRIG-3,,,,,7/23/24
SRAN/LTE,rc7,CO00844,50470,CO00844G-50470,,,,,,,,,BCORP,405957,CO00844G100,258,FSMF,,,,,FXCB-1/FXFC-2,,,7/23/24
SRAN/LTE,rc7,CO00845,50445,CO00845GU-50445,,,,,RCOR9,374,CO00845U100,5319,BCORP,405957,CO00845G100,228,ASIA,ABIA+ABIA,,,ARCA-1,ARCA-1,,,7/23/24
SRAN/LTE,rc7,CO00845,50017,CO00845L-50017,,,CO00845L100,2990,,,,,,,,,ASIA,ABIA,,FRIJ-1/FRIJ-2/FRIJ-3/FRPA-4,,,,,7/23/24
SRAN/LTE,rc7,CO00847,60991,CO00847GUL-60991,,,CO00847L100,6211,RCOR8,360,CO00847U100,5337,BCORO,403162,CO00847G100,1141,ASIA,ABIA+ABIA+ABIA,,FRPA-6/AHHB-7/AHHB-8/AHHB-9/AHFIG-3/AHFIG-4/AHFIG-5,FXCB-2,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00849,51197,CO00849L-51197,,,CO00849L100,2919,,,,,,,,,ASIA,ABIA+ABIA,,FXFC-4/FXFC-5/FRIJ-1/FRIJ-2/FRIJ-3/FRPA-6/AHHB-7/AHHB-8/AHHB-9,,,,,7/23/24
SRAN/LTE,rc7,CO00849,51196,CO00849GU-51196,,,,,RCOR8,360,CO00849U100,5335,BCORP,405957,CO00849G100,1399,FSMF,FBBA+FBBA,,,ARCA-1,ARCA-1,,,7/23/24
SRAN/LTE,rc7,CO00850,60679,CO00850GUL-60679,,,CO00850L100,2884,RCOR8,360,CO00850U100,5320,BCORO,403162,CO00850G100,948,ASIA,ABIA+ABIA+ABIA,,FRIJ-4/FRIJ-5/FRPA-6/AHHB-9/FXFC-7/FXFC-8/AHHB-10/AHHB-11/FRIJ-3,FXCB-2,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00852,51043,CO00852L100,,,CO00852L100,2725,,,,,,,,,ASIA,ABIA+ABIA,,AHFIB-1/AHFIB-2/AHFIB-3/FRPA-4/AHHB-5/AHHB-6/AHHB-7,,,,,7/23/24
SRAN/LTE,rc7,CO00852,61043,CO00852GU-61043,,,,,RCOR9,374,CO00852U100,5327,BCORP,405957,CO00852G100,944,ASIA,ABIA+ABIA,,,FXCB-2,FXCB-1,,,7/23/24
SRAN/LTE,rc7,CO00855,62033,CO00855GUL-62033,,,CO00855L100,3026,RCOR8,360,CO00855U100,5505,BCORO,403162,CO00855G100,253,ASIA,ABIA+ABIA+ABIA,,AHFIB-3/FRPA-4/AHHB-5/AHHB-6/AHHB-7/AHFIB-1/AHFIB-2,FXCB-9,FXCA-8,,,7/23/24
